,type,ID,Date&Time,Severity,Casualties,# of Casualties,# of Vehicles,Latitude,Longitude,Coordinates
4229,Feature,200301DM00660,"6:25pm, 7th May 2003",serious,Cyclist,1,2,51.519393,-0.173249,"[-0.173263, 51.519409]"
4230,Feature,200301DM00668,"10:00pm, 9th May 2003",slight,Cyclist,1,2,51.51648,-0.142377,"[-0.142404, 51.516504]"
4231,Feature,200301DM00672,"6:00pm, 30th April 2003",slight,Cyclist,1,2,51.492672,-0.138159,"[-0.13817, 51.492675]"
4232,Feature,200301DM00681,"4:57pm, 2nd May 2003",slight,Cyclist,1,2,51.504713,-0.126285,"[-0.126282, 51.504732]"
4233,Feature,200301DM00685,"7:30pm, 9th May 2003",slight,Cyclist,1,2,51.527984,-0.182132,"[-0.182156, 51.527963]"
4234,Feature,200301DM00687,"5:45pm, 6th May 2003",slight,Cyclist,1,2,51.523152,-0.149169,"[-0.14919, 51.523143]"
4235,Feature,200301DM00688,"2:22pm, 8th May 2003",slight,Cyclist,1,2,51.5104,-0.18485,"[-0.184825, 51.51041]"
4236,Feature,200301DM00694,"8:30am, 17th March 2003",serious,Cyclist,1,2,51.500941,-0.126583,"[-0.126593, 51.500936]"
4237,Feature,200301DM00695,"10:30pm, 19th May 2003",slight,Cyclist,1,2,51.516387,-0.13085,"[-0.130851, 51.516395]"
4238,Feature,200301DM00708,"10:40pm, 9th May 2003",slight,Cyclist,1,2,51.509448,-0.135602,"[-0.135608, 51.509455]"
4239,Feature,200301DM00738,"8:05pm, 16th May 2003",slight,Cyclist,1,2,51.520183,-0.160533,"[-0.160531, 51.520204]"
4240,Feature,200301DM00745,"10:43am, 20th May 2003",slight,Cyclist,1,2,51.515201,-0.192874,"[-0.192899, 51.515192]"
4241,Feature,200301DM00751,"5:30pm, 20th May 2003",slight,Cyclist,1,2,51.519114,-0.178449,"[-0.178443, 51.519133]"
4242,Feature,200301DM00754,"7:25am, 23rd May 2003",slight,Cyclist,1,2,51.535342,-0.181118,"[-0.181118, 51.535326]"
4243,Feature,200301DM00755,"4:05pm, 21st May 2003",slight,Cyclist,1,3,51.500941,-0.126583,"[-0.126573, 51.500948]"
4244,Feature,200301DM00757,"4:30pm, 5th May 2003",slight,Cyclist,1,2,51.512367,-0.160992,"[-0.160976, 51.512373]"
4245,Feature,200301DM00763,"7:15pm, 13th May 2003",slight,Cyclist,1,3,51.515592,-0.15452,"[-0.154538, 51.515611]"
4246,Feature,200301DM00768,"4:45pm, 28th March 2003",slight,Cyclist,1,2,51.51599,-0.134182,"[-0.134197, 51.51597]"
4247,Feature,200301DM00777,"8:02pm, 27th May 2003",serious,Cyclist,1,2,51.523249,-0.149598,"[-0.149622, 51.523225]"
4248,Feature,200301DM00779,"9:03pm, 27th May 2003",slight,Cyclist,1,2,51.524506,-0.160935,"[-0.160916, 51.524531]"
4249,Feature,200301DM00793,"7:55am, 29th May 2003",slight,Cyclist,1,2,51.5027,-0.152448,"[-0.152432, 51.502691]"
4250,Feature,200301DM00798,"4:08am, 31st May 2003",slight,Cyclist,1,2,51.51234,-0.130872,"[-0.130848, 51.512348]"
4251,Feature,200301DM00813,"5:19pm, 5th June 2003",slight,Cyclist,1,2,51.510956,-0.180072,"[-0.180053, 51.51098]"
4252,Feature,200301DM00832,"9:44pm, 30th May 2003",slight,"Cyclist,Bus/coach/minibus occupant",2,2,51.521379,-0.162214,"[-0.162217, 51.521353]"
4253,Feature,200301DM00843,"8:25am, 3rd June 2003",slight,Cyclist,1,2,51.510106,-0.189041,"[-0.189053, 51.510106]"
4254,Feature,200301DM00848,"9:11am, 5th June 2003",slight,Cyclist,1,2,51.51629,-0.130422,"[-0.130441, 51.516268]"
4255,Feature,200301DM00853,"11:15pm, 6th June 2003",slight,Cyclist,1,2,51.512774,-0.164002,"[-0.163975, 51.512796]"
4256,Feature,200301DM00856,"2:00pm, 9th June 2003",slight,Cyclist,1,2,51.522528,-0.155249,"[-0.155271, 51.522533]"
4257,Feature,200301DM00858,"8:20pm, 9th June 2003",serious,Cyclist,1,1,51.50996,-0.122611,"[-0.12259, 51.509946]"
4258,Feature,200301DM00873,"8:30am, 11th June 2003",slight,Cyclist,1,1,51.517049,-0.172911,"[-0.17293, 51.517046]"
4259,Feature,200301DM00877,"4:00pm, 12th June 2003",slight,Cyclist,1,2,51.512622,-0.142966,"[-0.142946, 51.512598]"
4260,Feature,200301DM00886,"11:40am, 12th June 2003",serious,Cyclist,1,2,51.494772,-0.128853,"[-0.128864, 51.494795]"
4261,Feature,200301DM00894,"1:50pm, 13th June 2003",slight,Cyclist,1,2,51.509532,-0.146551,"[-0.146544, 51.509535]"
4262,Feature,200301DM00910,"5:05pm, 16th June 2003",slight,Cyclist,1,2,51.519465,-0.177859,"[-0.177864, 51.519474]"
4263,Feature,200301DM00913,"8:40am, 17th June 2003",slight,Cyclist,1,2,51.517984,-0.146496,"[-0.146518, 51.517989]"
4264,Feature,200301DM00928,"7:59am, 18th June 2003",slight,Cyclist,1,2,51.513317,-0.158504,"[-0.158517, 51.513292]"
4265,Feature,200301DM00934,"7:15pm, 19th June 2003",slight,Cyclist,1,2,51.518845,-0.149776,"[-0.149801, 51.51883]"
4266,Feature,200301DM00950,"7:20pm, 28th June 2003",slight,Cyclist,1,2,51.527108,-0.183609,"[-0.183595, 51.527105]"
4267,Feature,200301DM00954,"12:15pm, 24th June 2003",slight,Cyclist,1,2,51.516149,-0.132878,"[-0.13287, 51.516147]"
4268,Feature,200301DM00958,"8:00pm, 29th June 2003",slight,Cyclist,1,3,51.534978,-0.163541,"[-0.163565, 51.534976]"
4269,Feature,200301DM00961,"4:45pm, 29th June 2003",slight,Cyclist,1,2,51.532105,-0.192782,"[-0.192763, 51.5321]"
4270,Feature,200301DM00967,"8:45am, 25th June 2003",serious,Cyclist,1,1,51.532344,-0.190754,"[-0.190759, 51.532339]"
4271,Feature,200301DM00988,"11:59pm, 1st July 2003",serious,Cyclist,1,2,51.519559,-0.178143,"[-0.178169, 51.519574]"
4272,Feature,200301DM00989,"5:40pm, 27th June 2003",slight,Cyclist,1,2,51.52339,-0.193271,"[-0.193271, 51.523369]"
4273,Feature,200301DM00990,"9:50am, 25th June 2003",slight,Cyclist,1,2,51.515925,-0.13577,"[-0.135757, 51.515914]"
4274,Feature,200301DM00995,"12:00pm, 26th June 2003",slight,Cyclist,1,2,51.527771,-0.174211,"[-0.174209, 51.527754]"
4275,Feature,200301DM00999,"6:25pm, 26th June 2003",slight,Cyclist,1,2,51.511791,-0.187533,"[-0.187525, 51.511795]"
4276,Feature,200301DM01000,"6:50pm, 27th June 2003",slight,Cyclist,1,2,51.508043,-0.126436,"[-0.126441, 51.508042]"
4277,Feature,200301DM01011,"9:34am, 2nd July 2003",slight,Cyclist,1,2,51.520871,-0.164253,"[-0.164237, 51.520864]"
4278,Feature,200301DM01018,"5:10pm, 2nd July 2003",slight,Cyclist,1,2,51.518657,-0.189566,"[-0.189556, 51.518681]"
4279,Feature,200301DM01022,"7:40am, 3rd July 2003",slight,Cyclist,1,2,51.520197,-0.178695,"[-0.17867, 51.520173]"
4280,Feature,200301DM01033,"7:09pm, 10th July 2003",serious,Cyclist,1,2,51.490246,-0.138258,"[-0.138255, 51.490235]"
4281,Feature,200301DM01038,"9:40am, 9th July 2003",slight,Cyclist,1,2,51.514481,-0.118533,"[-0.118515, 51.514491]"
4282,Feature,200301DM01050,"7:50pm, 8th July 2003",serious,Cyclist,1,2,51.510951,-0.179784,"[-0.179782, 51.510942]"
4283,Feature,200301DM01051,"8:51am, 9th July 2003",slight,Cyclist,1,2,51.500842,-0.126011,"[-0.126009, 51.500845]"
4284,Feature,200301DM01052,"10:43am, 9th July 2003",slight,Cyclist,1,2,51.497122,-0.152241,"[-0.152226, 51.497099]"
4285,Feature,200301DM01054,"9:35pm, 13th July 2003",slight,Cyclist,1,2,51.507759,-0.131203,"[-0.131214, 51.507776]"
4286,Feature,200301DM01062,"8:58pm, 26th June 2003",serious,Cyclist,1,2,51.514897,-0.16752,"[-0.167537, 51.514895]"
4287,Feature,200301DM01064,"12:05am, 12th July 2003",slight,Cyclist,1,2,51.522201,-0.145892,"[-0.145911, 51.522194]"
4288,Feature,200301DM01073,"10:00am, 14th July 2003",slight,Cyclist,1,2,51.521958,-0.182084,"[-0.182082, 51.521984]"
4289,Feature,200301DM01086,"6:05pm, 22nd July 2003",serious,Cyclist,1,2,51.516149,-0.132878,"[-0.1329, 51.516142]"
4290,Feature,200301DM01089,"6:40pm, 19th July 2003",slight,"Cyclist,Motorcycle rider/passenger",3,2,51.534015,-0.165166,"[-0.165177, 51.533999]"
4291,Feature,200301DM01095,"5:59pm, 5th June 2003",slight,Cyclist,1,2,51.508348,-0.151354,"[-0.151364, 51.508341]"
4292,Feature,200301DM01096,"1:47pm, 21st July 2003",slight,Cyclist,1,2,51.515999,-0.134758,"[-0.134774, 51.515994]"
4293,Feature,200301DM01099,"9:45am, 22nd July 2003",slight,Cyclist,1,2,51.516893,-0.151441,"[-0.151457, 51.516885]"
4294,Feature,200301DM01120,"9:25am, 16th July 2003",slight,Cyclist,1,2,51.523254,-0.184483,"[-0.184468, 51.523253]"
4295,Feature,200301DM01126,"6:30am, 14th July 2003",slight,Cyclist,1,2,51.501606,-0.151483,"[-0.151496, 51.501633]"
4296,Feature,200301DM01132,"4:00pm, 21st July 2003",slight,Cyclist,1,2,51.515222,-0.142428,"[-0.142411, 51.515203]"
4297,Feature,200301DM01151,"1:22pm, 29th July 2003",slight,Cyclist,1,2,51.522657,-0.146306,"[-0.146293, 51.522661]"
4298,Feature,200301DM01160,"2:10pm, 28th July 2003",slight,Cyclist,1,2,51.515673,-0.188532,"[-0.188532, 51.515654]"
4299,Feature,200301DM01171,"10:20am, 2nd August 2003",slight,Cyclist,1,2,51.527315,-0.173797,"[-0.173773, 51.527307]"
4300,Feature,200301DM01183,"4:45pm, 31st July 2003",slight,Cyclist,1,2,51.502428,-0.152314,"[-0.152305, 51.502425]"
4301,Feature,200301DM01184,"9:15am, 31st July 2003",slight,Cyclist,1,2,51.515545,-0.134488,"[-0.134465, 51.515565]"
4302,Feature,200301DM01198,"6:35pm, 9th August 2003",serious,Cyclist,1,2,51.509953,-0.156189,"[-0.156188, 51.509977]"
4303,Feature,200301DM01202,"11:30am, 6th August 2003",slight,Cyclist,1,2,51.507785,-0.127167,"[-0.127156, 51.507808]"
4304,Feature,200301DM01215,"1:45pm, 8th August 2003",slight,Cyclist,1,2,51.502154,-0.152037,"[-0.152018, 51.502144]"
4305,Feature,200301DM01219,"5:20pm, 13th August 2003",slight,Cyclist,1,2,51.511255,-0.113622,"[-0.113613, 51.511256]"
4306,Feature,200301DM01230,"6:30am, 11th August 2003",slight,Cyclist,1,2,51.509708,-0.135015,"[-0.135032, 51.509692]"
4307,Feature,200301DM01232,"6:45pm, 11th August 2003",slight,Cyclist,1,2,51.52711,-0.183753,"[-0.183765, 51.52713]"
4308,Feature,200301DM01234,"5:58pm, 11th August 2003",slight,Cyclist,1,2,51.518505,-0.16824,"[-0.168237, 51.518505]"
4309,Feature,200301DM01235,"8:20am, 12th August 2003",slight,Cyclist,1,2,51.485197,-0.137455,"[-0.137454, 51.4852]"
4310,Feature,200301DM01236,"11:43am, 14th August 2003",slight,Cyclist,1,2,51.517911,-0.141886,"[-0.141888, 51.517908]"
4311,Feature,200301DM01240,"5:50pm, 12th August 2003",slight,Cyclist,1,2,51.497273,-0.156125,"[-0.156122, 51.497287]"
4312,Feature,200301DM01254,"7:35am, 12th August 2003",slight,Cyclist,1,2,51.511832,-0.172831,"[-0.172836, 51.511838]"
4313,Feature,200301DM01263,"6:05pm, 14th August 2003",slight,Cyclist,1,2,51.507757,-0.131059,"[-0.131074, 51.50775]"
4314,Feature,200301DM01293,"6:22pm, 22nd August 2003",slight,Cyclist,1,2,51.509953,-0.156189,"[-0.156177, 51.509955]"
4315,Feature,200301DM01296,"9:22am, 20th August 2003",slight,Cyclist,1,2,51.507782,-0.138264,"[-0.138268, 51.50778]"
4316,Feature,200301DM01301,"8:00am, 26th August 2003",serious,Cyclist,1,2,51.492783,-0.150832,"[-0.150833, 51.492789]"
4317,Feature,200301DM01323,"6:20pm, 31st August 2003",slight,Cyclist,1,2,51.496518,-0.142469,"[-0.142484, 51.49653]"
4318,Feature,200301DM01329,"2:45pm, 23rd August 2003",slight,Cyclist,1,2,51.50884,-0.120063,"[-0.120068, 51.508851]"
4319,Feature,200301DM01331,"5:55pm, 5th September 2003",slight,Cyclist,1,2,51.521453,-0.161202,"[-0.161204, 51.521458]"
4320,Feature,200301DM01338,"12:00pm, 1st September 2003",slight,Cyclist,1,2,51.534338,-0.174381,"[-0.174394, 51.534324]"
4321,Feature,200301DM01342,"1:15pm, 10th August 2003",slight,Cyclist,1,2,51.51642,-0.138632,"[-0.13865, 51.51642]"
4322,Feature,200301DM01346,"9:45am, 17th August 2003",serious,Cyclist,1,2,51.517798,-0.14045,"[-0.140476, 51.517801]"
4323,Feature,200301DM01358,"9:15am, 3rd September 2003",slight,Cyclist,1,2,51.511283,-0.154983,"[-0.155004, 51.511268]"
4324,Feature,200301DM01364,"3:00pm, 30th August 2003",slight,Cyclist,1,2,51.508537,-0.140539,"[-0.140545, 51.508562]"
4325,Feature,200301DM01374,"11:07pm, 7th September 2003",slight,Cyclist,1,2,51.501526,-0.123822,"[-0.123826, 51.501533]"
4326,Feature,200301DM01377,"6:45am, 31st August 2003",slight,Cyclist,1,2,51.525414,-0.161475,"[-0.161456, 51.525433]"
4327,Feature,200301DM01378,"5:45pm, 4th September 2003",slight,Cyclist,1,2,51.528856,-0.14591,"[-0.14589, 51.528869]"
4328,Feature,200301DM01393,"4:35pm, 11th September 2003",slight,Cyclist,1,2,51.521354,-0.137854,"[-0.137862, 51.521363]"
4329,Feature,200301DM01395,"7:00pm, 13th September 2003",slight,Cyclist,1,2,51.52308,-0.150325,"[-0.150345, 51.523089]"
4330,Feature,200301DM01436,"3:15pm, 17th September 2003",slight,Cyclist,1,2,51.533145,-0.17861,"[-0.178614, 51.533135]"
4331,Feature,200301DM01440,"6:20pm, 18th September 2003",slight,Cyclist,1,2,51.51608,-0.134178,"[-0.134154, 51.516102]"
4332,Feature,200301DM01441,"9:00pm, 19th September 2003",slight,Cyclist,1,1,51.519724,-0.188803,"[-0.188811, 51.519747]"
4333,Feature,200301DM01448,"5:43pm, 17th September 2003",serious,Cyclist,1,2,51.496761,-0.129492,"[-0.129504, 51.496735]"
4334,Feature,200301DM01449,"10:00pm, 18th September 2003",slight,Cyclist,1,2,51.51443,-0.166386,"[-0.166379, 51.514413]"
4335,Feature,200301DM01464,"6:40am, 18th September 2003",serious,Cyclist,1,2,51.513326,-0.15908,"[-0.1591, 51.513322]"
4336,Feature,200301DM01466,"7:03pm, 22nd September 2003",slight,Cyclist,1,2,51.518135,-0.167534,"[-0.167528, 51.518123]"
4337,Feature,200301DM01473,"8:45am, 18th September 2003",slight,Cyclist,1,2,51.527572,-0.190366,"[-0.190354, 51.527547]"
4338,Feature,200301DM01481,"1:50pm, 26th September 2003",slight,Cyclist,1,2,51.515657,-0.152932,"[-0.152937, 51.515638]"
4339,Feature,200301DM01482,"5:00pm, 25th September 2003",slight,Cyclist,1,2,51.485658,-0.149536,"[-0.149556, 51.485676]"
4340,Feature,200301DM01511,"5:40pm, 29th September 2003",slight,Cyclist,1,2,51.522733,-0.179891,"[-0.179915, 51.522716]"
4341,Feature,200301DM01514,"10:30am, 30th September 2003",slight,Cyclist,1,2,51.501022,-0.126004,"[-0.125995, 51.501036]"
4342,Feature,200301DM01526,"4:25pm, 30th September 2003",slight,Cyclist,1,2,51.515533,-0.139389,"[-0.139413, 51.515527]"
4343,Feature,200301DM01533,"4:52am, 3rd October 2003",slight,Cyclist,1,2,51.51364,-0.156184,"[-0.156195, 51.513645]"
4344,Feature,200301DM01541,"11:50pm, 19th September 2003",slight,Cyclist,1,2,51.487575,-0.151331,"[-0.151352, 51.487599]"
4345,Feature,200301DM01567,"8:30am, 7th October 2003",slight,Cyclist,1,2,51.514427,-0.160477,"[-0.160473, 51.514407]"
4346,Feature,200301DM01572,"12:00pm, 8th October 2003",slight,Cyclist,1,2,51.507638,-0.140575,"[-0.140586, 51.507631]"
4347,Feature,200301DM01574,"2:12am, 8th October 2003",slight,Cyclist,1,2,51.516294,-0.164869,"[-0.16485, 51.516272]"
4348,Feature,200301DM01580,"9:00am, 30th September 2003",slight,Cyclist,1,2,51.510605,-0.157604,"[-0.157617, 51.510602]"
4349,Feature,200301DM01588,"1:18pm, 14th October 2003",slight,Cyclist,1,2,51.517478,-0.142913,"[-0.142903, 51.517485]"
4350,Feature,200301DM01605,"8:05am, 11th October 2003",slight,Cyclist,1,2,51.494717,-0.125398,"[-0.125409, 51.494704]"
4351,Feature,200301DM01607,"3:50pm, 14th August 2003",slight,Cyclist,1,2,51.510958,-0.157158,"[-0.157174, 51.510969]"
4352,Feature,200301DM01612,"11:05am, 10th October 2003",slight,Cyclist,1,2,51.510066,-0.134856,"[-0.134845, 51.510051]"
4353,Feature,200301DM01613,"6:20pm, 10th October 2003",serious,Cyclist,1,2,51.502154,-0.152037,"[-0.152047, 51.502179]"
4354,Feature,200301DM01617,"4:00pm, 29th September 2003",serious,Cyclist,1,2,51.506031,-0.124357,"[-0.124349, 51.506037]"
4355,Feature,200301DM01619,"5:45pm, 8th July 2003",serious,Cyclist,1,2,51.509355,-0.152467,"[-0.152444, 51.509379]"
4356,Feature,200301DM01634,"6:15pm, 16th October 2003",slight,Cyclist,1,2,51.527283,-0.183313,"[-0.183295, 51.527299]"
4357,Feature,200301DM01638,"9:00pm, 17th October 2003",serious,Cyclist,1,2,51.500939,-0.12644,"[-0.126457, 51.500928]"
4358,Feature,200301DM01643,"4:00pm, 9th September 2003",slight,Cyclist,1,2,51.497048,-0.141871,"[-0.14185, 51.497064]"
4359,Feature,200301DM01646,"4:50pm, 15th October 2003",slight,Cyclist,1,2,51.534748,-0.189216,"[-0.189231, 51.534762]"
4360,Feature,200301DM01652,"2:40pm, 21st October 2003",slight,Cyclist,1,2,51.514823,-0.162767,"[-0.162745, 51.514802]"
4361,Feature,200301DM01660,"9:31am, 28th October 2003",slight,Cyclist,1,2,51.517838,-0.137277,"[-0.137277, 51.517844]"
4362,Feature,200301DM01666,"5:52pm, 23rd October 2003",slight,Cyclist,1,2,51.522783,-0.171528,"[-0.17152, 51.522807]"
4363,Feature,200301DM01667,"9:40am, 24th October 2003",slight,Cyclist,1,2,51.512286,-0.144421,"[-0.144406, 51.512309]"
4364,Feature,200301DM01672,"11:58pm, 25th October 2003",slight,Cyclist,1,2,51.516641,-0.141217,"[-0.141209, 51.516653]"
4365,Feature,200301DM01676,"11:50am, 25th October 2003",serious,Cyclist,1,2,51.519988,-0.171063,"[-0.171065, 51.519976]"
4366,Feature,200301DM01693,"2:21am, 31st October 2003",slight,Cyclist,1,2,51.533237,-0.172983,"[-0.17296, 51.533217]"
4367,Feature,200301DM01698,"4:45pm, 1st November 2003",slight,Cyclist,1,2,51.52334,-0.172659,"[-0.172683, 51.523336]"
4368,Feature,200301DM01727,"8:25am, 2nd November 2003",serious,Cyclist,2,2,51.505375,-0.145279,"[-0.145282, 51.505366]"
4369,Feature,200301DM01729,"10:45am, 3rd November 2003",slight,Cyclist,1,2,51.512003,-0.172248,"[-0.172272, 51.512027]"
4370,Feature,200301DM01731,"6:10pm, 29th October 2003",slight,Cyclist,1,2,51.501612,-0.174825,"[-0.17483, 51.501588]"
4371,Feature,200301DM01732,"4:05pm, 18th September 2003",slight,Cyclist,1,2,51.488133,-0.129845,"[-0.129834, 51.488135]"
4372,Feature,200301DM01750,"7:10pm, 11th November 2003",slight,Cyclist,1,1,51.500943,-0.126727,"[-0.126746, 51.500962]"
4373,Feature,200301DM01752,"12:00pm, 12th November 2003",slight,Cyclist,1,2,51.491732,-0.141223,"[-0.141248, 51.491722]"
4374,Feature,200301DM01775,"12:00pm, 19th November 2003",slight,Cyclist,1,2,51.489541,-0.139151,"[-0.139176, 51.489551]"
4375,Feature,200301DM01796,"7:35am, 17th November 2003",slight,Cyclist,1,2,51.518676,-0.179188,"[-0.17921, 51.518685]"
4376,Feature,200301DM01830,"9:15am, 28th November 2003",serious,Cyclist,1,2,51.513983,-0.172313,"[-0.172301, 51.513978]"
4377,Feature,200301DM01836,"5:07pm, 5th December 2003",slight,Cyclist,1,2,51.515403,-0.148186,"[-0.148193, 51.515399]"
4378,Feature,200301DM01846,"11:30am, 24th October 2003",slight,Cyclist,1,2,51.519979,-0.170487,"[-0.170498, 51.51998]"
4379,Feature,200301DM01847,"9:00pm, 28th October 2003",slight,Cyclist,1,2,51.496551,-0.133247,"[-0.133225, 51.496532]"
4380,Feature,200301DM01849,"5:28pm, 19th November 2003",slight,Cyclist,1,2,51.507163,-0.127625,"[-0.127617, 51.50715]"
4381,Feature,200301DM01850,"7:40pm, 20th November 2003",slight,Cyclist,1,2,51.503215,-0.150842,"[-0.150838, 51.503217]"
4382,Feature,200301DM01872,"10:52pm, 28th November 2003",slight,Cyclist,1,2,51.512898,-0.132002,"[-0.132004, 51.51291]"
4383,Feature,200301DM01884,"5:10pm, 2nd December 2003",slight,Cyclist,1,2,51.51608,-0.134178,"[-0.134155, 51.516084]"
4384,Feature,200301DM01896,"7:53am, 9th December 2003",slight,Cyclist,1,2,51.499639,-0.129519,"[-0.12951, 51.499648]"
4385,Feature,200301DM01910,"5:00pm, 10th December 2003",slight,Cyclist,2,2,51.514979,-0.144168,"[-0.144182, 51.514986]"
4386,Feature,200301DM01919,"10:00am, 4th November 2003",slight,Cyclist,1,2,51.526459,-0.17657,"[-0.17656, 51.526482]"
4387,Feature,200301DM01930,"11:30am, 24th October 2003",slight,Cyclist,1,2,51.498031,-0.147162,"[-0.147156, 51.498026]"
4388,Feature,200301DM01945,"9:30am, 3rd December 2003",slight,Cyclist,1,2,51.507349,-0.12805,"[-0.128039, 51.507344]"
4389,Feature,200301DM01958,"10:25am, 9th December 2003",slight,Cyclist,1,2,51.500038,-0.126332,"[-0.126333, 51.500059]"
4390,Feature,200301DM01959,"11:47am, 12th December 2003",slight,Cyclist,1,2,51.514951,-0.136674,"[-0.136668, 51.514961]"
4391,Feature,200301DM01976,"8:05pm, 10th December 2003",slight,Cyclist,1,2,51.507243,-0.127045,"[-0.127051, 51.507259]"
4392,Feature,200301DM01995,"4:55pm, 22nd December 2003",serious,Cyclist,1,2,51.496289,-0.145071,"[-0.145068, 51.496302]"
4393,Feature,200301DM02005,"9:40am, 12th December 2003",slight,Cyclist,1,2,51.511223,-0.128468,"[-0.12848, 51.511203]"
4394,Feature,200301DM09023,"9:50am, 1st December 2003",serious,Cyclist,1,2,51.510956,-0.180072,"[-0.180092, 51.510974]"
4395,Feature,200301EO00010,"4:30pm, 3rd January 2003",slight,Cyclist,1,2,51.538539,-0.144075,"[-0.14406, 51.538521]"
4396,Feature,200301EO00012,"6:40pm, 4th January 2003",slight,Cyclist,1,2,51.535214,-0.104845,"[-0.104829, 51.535197]"
4397,Feature,200301EO00015,"5:45pm, 3rd January 2003",serious,Cyclist,1,3,51.537656,-0.14512,"[-0.145123, 51.537634]"
4398,Feature,200301EO00027,"9:30am, 7th January 2003",slight,Cyclist,1,2,51.52718,-0.130985,"[-0.130981, 51.527171]"
4399,Feature,200301EO00039,"6:30pm, 7th January 2003",slight,Cyclist,1,2,51.526415,-0.100165,"[-0.10017, 51.526429]"
4400,Feature,200301EO00041,"1:23pm, 30th January 2003",slight,Cyclist,1,2,51.531139,-0.10314,"[-0.103154, 51.531137]"
4401,Feature,200301EO00042,"9:50am, 10th January 2003",slight,Cyclist,1,2,51.523036,-0.10809,"[-0.108108, 51.523014]"
4402,Feature,200301EO00052,"6:35pm, 17th January 2003",slight,Cyclist,1,2,51.519117,-0.132901,"[-0.132879, 51.519111]"
4403,Feature,200301EO00092,"7:15pm, 18th January 2003",slight,Cyclist,1,2,51.531228,-0.114238,"[-0.114239, 51.531252]"
4404,Feature,200301EO00106,"6:47pm, 20th January 2003",slight,Cyclist,1,2,51.516938,-0.125927,"[-0.12591, 51.51693]"
4405,Feature,200301EO00122,"6:20pm, 20th January 2003",slight,Cyclist,1,2,51.528254,-0.119407,"[-0.119387, 51.528268]"
4406,Feature,200301EO00128,"4:45pm, 18th February 2003",fatal,Cyclist,1,2,51.539769,-0.091821,"[-0.091821, 51.539755]"
4407,Feature,200301EO00141,"8:40am, 24th January 2003",slight,Cyclist,1,2,51.518841,-0.121236,"[-0.121251, 51.518834]"
4408,Feature,200301EO00143,"10:00am, 21st January 2003",slight,Cyclist,1,2,51.523332,-0.126529,"[-0.126521, 51.523356]"
4409,Feature,200301EO00152,"10:35am, 24th January 2003",slight,Cyclist,1,2,51.53139,-0.113078,"[-0.113056, 51.531402]"
4410,Feature,200301EO00160,"7:00pm, 24th January 2003",slight,Cyclist,1,2,51.536006,-0.103803,"[-0.1038, 51.535991]"
4411,Feature,200301EO00172,"6:25pm, 3rd February 2003",slight,Cyclist,1,2,51.520654,-0.116549,"[-0.116549, 51.520674]"
4412,Feature,200301EO00180,"10:30pm, 27th January 2003",slight,Cyclist,1,2,51.535469,-0.103969,"[-0.103946, 51.535464]"
4413,Feature,200301EO00181,"6:45pm, 27th January 2003",slight,Cyclist,1,2,51.51806,-0.122998,"[-0.123006, 51.518067]"
4414,Feature,200301EO00183,"5:35pm, 30th January 2003",slight,Cyclist,1,2,51.524186,-0.095789,"[-0.095795, 51.524204]"
4415,Feature,200301EO00224,"4:25pm, 4th February 2003",slight,Cyclist,1,2,51.526398,-0.088056,"[-0.088056, 51.526375]"
4416,Feature,200301EO00246,"9:40am, 8th February 2003",slight,Cyclist,1,2,51.535642,-0.10353,"[-0.10351, 51.535663]"
4417,Feature,200301EO00260,"7:50am, 11th February 2003",slight,Cyclist,1,2,51.52682,-0.10851,"[-0.108514, 51.526831]"
4418,Feature,200301EO00269,"11:34am, 11th February 2003",serious,Cyclist,1,2,51.521857,-0.10194,"[-0.101956, 51.521836]"
4419,Feature,200301EO00276,"11:15am, 13th February 2003",slight,Cyclist,1,2,51.523037,-0.124956,"[-0.124941, 51.523012]"
4420,Feature,200301EO00313,"5:20pm, 17th February 2003",slight,Cyclist,1,2,51.51629,-0.130422,"[-0.130426, 51.516286]"
4421,Feature,200301EO00316,"9:50pm, 17th February 2003",slight,Cyclist,1,2,51.526124,-0.087779,"[-0.087767, 51.526128]"
4422,Feature,200301EO00325,"5:55pm, 18th February 2003",slight,Cyclist,1,2,51.531226,-0.114094,"[-0.114086, 51.531229]"
4423,Feature,200301EO00334,"8:00pm, 20th February 2003",slight,Cyclist,1,2,51.530669,-0.101862,"[-0.101854, 51.530692]"
4424,Feature,200301EO00335,"3:00pm, 20th February 2003",slight,Cyclist,1,2,51.519824,-0.087466,"[-0.087468, 51.51983]"
4425,Feature,200301EO00336,"8:45am, 19th February 2003",slight,Cyclist,1,2,51.525134,-0.126744,"[-0.126764, 51.52515]"
4426,Feature,200301EO00343,"2:00pm, 19th February 2003",slight,Cyclist,1,2,51.522943,-0.102327,"[-0.102319, 51.522916]"
4427,Feature,200301EO00366,"4:55pm, 24th February 2003",slight,Cyclist,1,2,51.525055,-0.099501,"[-0.099482, 51.525081]"
4428,Feature,200301EO00372,"4:45pm, 26th February 2003",slight,Cyclist,1,2,51.523681,-0.109072,"[-0.109064, 51.523699]"
4429,Feature,200301EO00373,"5:42pm, 27th February 2003",slight,Cyclist,1,2,51.539402,-0.102508,"[-0.102498, 51.539383]"
4430,Feature,200301EO00401,"7:24pm, 3rd March 2003",slight,"Pedestrian,Cyclist",2,1,51.540266,-0.117037,"[-0.117043, 51.540243]"
